,DATE,IMPRESSIONS,CLICKS,SPEND,SEARCH_IMPRESSION_SHARE,CPC,ELLIGIBLE IMPRESSIONS
666,2023-10-29,4599.0,906.0,13970.329999999998,0.8412999999999999,3.0376886279626003,5466.539878759064
667,2023-10-30,8837.0,1636.0,17946.4,0.6731,2.030824940590698,13128.807012331004
668,2023-10-31,8560.0,1727.0,16714.07,0.6568999999999999,1.9525782710280373,13030.90272492008
669,2023-11-01,9257.0,1765.0,17167.3,0.5906,1.8545209031003564,15673.890958347443
670,2023-11-02,9194.0,1767.0,16274.18,0.6161,1.7700870132695237,14922.902126278203
671,2023-11-03,8397.0,1665.0,15799.9,0.6565000000000001,1.8816124806478505,12790.555978674789
672,2023-11-04,5187.0,1017.0,9288.57,0.7705,1.7907403123192596,6731.9922128488
673,2023-11-05,5469.0,1117.0,9526.74,0.7755,1.7419528250137135,7052.224371373308
674,2023-11-06,8867.0,1654.0,15824.46,0.6505,1.7846464418630879,13631.053036126057
675,2023-11-07,9900.0,1872.0,16386.71,0.6476000000000001,1.6552232323232323,15287.214329833228
676,2023-11-08,9180.0,1744.0,15866.81,0.6503,1.7284106753812636,14116.561586959864
677,2023-11-09,9535.0,1751.0,15949.93,0.6742,1.6727771368641846,14142.687629783446
678,2023-11-10,8121.0,1514.0,14509.150000000001,0.7223,1.786621105775151,11243.2507268448
679,2023-11-11,4536.0,944.0,8273.27,0.7970999999999999,1.823913139329806,5690.6285284155065
680,2023-11-12,4882.0,946.0,9406.630000000001,0.7938,1.9267984432609588,6150.163769211389
681,2023-11-13,8266.0,1568.0,15784.99,0.6373,1.909628599080571,12970.343637219521
682,2023-11-14,8853.0,1734.0,16246.79,0.6342,1.8351733875522422,13959.318826868495
683,2023-11-15,9106.0,1731.0,15185.82,0.6659,1.6676718647045903,13674.725934825048
684,2023-11-16,9311.0,1750.0,15923.14,0.6714,1.7101428418000215,13868.036937742032
685,2023-11-17,8865.0,1719.0,15250.51,0.6598,1.7203056965595036,13435.889663534403
686,2023-11-18,5448.0,1096.0,9503.08,0.8055,1.744324522760646,6763.500931098696
687,2023-11-19,5326.0,1043.0,9446.55,0.8046,1.7736669170108899,6619.438230176485
688,2023-11-20,8467.0,1494.0,13515.400000000001,0.684,1.5962442423526635,12378.654970760233
689,2023-11-21,8446.0,1603.0,13553.91,0.6898000000000001,1.60477267345489,12244.128732966075
690,2023-11-22,7429.0,1288.0,10875.4,0.7376,1.463911697402073,10071.854663774404
691,2023-11-23,3587.0,624.0,5700.3,0.8140999999999999,1.5891552829662672,4406.092617614544
692,2023-11-24,4846.0,875.0,10141.02,0.8420000000000001,2.092657862154354,5755.344418052256
693,2023-11-25,3919.0,713.0,8811.15,0.8739,2.2483158969124775,4484.494793454629
694,2023-11-26,6761.0,1532.0,12497.830000000002,0.7729,1.8485179707143917,8747.574071678095
695,2023-11-27,8780.0,1736.0,16313.77,0.6838,1.8580603644646925,12840.01169932729
696,2023-11-28,9519.0,1969.0,16177.6,0.6563,1.6995062506565817,14504.037787597135
697,2023-11-29,9676.0,2065.0,14907.69,0.6289,1.5406872674658951,15385.59389410081
698,2023-11-30,9763.0,2003.0,12019.859999999999,0.6332,1.2311646010447608,15418.509159823121
699,2023-12-01,7074.0,1629.0,7582.27,0.5479999999999999,1.071850438224484,12908.759124087594
700,2023-12-02,5090.0,1103.0,5329.62,0.7333,1.0470766208251474,6941.224601118233
701,2023-12-03,5027.0,1218.0,6567.0199999999995,0.7490000000000001,1.3063497115575888,6711.6154873164205
702,2023-12-04,10457.0,2027.0,20487.82,0.7859999999999999,1.9592445251984316,13304.07124681934
703,2023-12-05,10707.0,2176.0,23161.23,0.7739,2.1631857663210985,13835.120816642977
704,2023-12-06,10766.0,2095.0,30431.93,0.7918999999999999,2.8266700724503067,13595.15090289178
705,2023-12-07,10480.0,2128.0,26789.44,0.7757999999999999,2.5562442748091603,13508.636246455273
706,2023-12-08,9232.0,1829.0,24177.58,0.8126000000000001,2.618888648180243,11361.063253753382
707,2023-12-09,4844.0,1103.0,15647.609999999999,0.8817,3.23030759702725,5493.932176477259
708,2023-12-10,5071.0,1087.0,15374.289999999999,0.8743000000000001,3.03180634983238,5800.068626329635
709,2023-12-11,10233.0,2049.0,28095.93,0.7045,2.7456200527704486,14525.195173882186
710,2023-12-12,10485.0,2126.0,28612.190000000002,0.7055,2.728868860276586,14861.800141743444
711,2023-12-13,10574.0,2061.0,28461.21,0.6934,2.6916219027804047,15249.495240842227
712,2023-12-14,11776.0,2460.0,28703.289999999997,0.7019,2.4374397078804346,16777.31870636843
713,2023-12-15,9824.0,2065.0,24227.12,0.7674,2.466115635179153,12801.667969768048
714,2023-12-16,5401.0,1347.0,15060.46,0.8486,2.788457693019811,6364.600518501061
715,2023-12-17,6397.0,1551.0,18326.120000000003,0.8752,2.864799124589652,7309.18647166362
716,2023-12-18,6320.0,1459.0,8612.14,0.5593,1.3626803797468354,11299.839084569998
717,2023-12-19,6545.0,1480.0,7967.7,0.5519,1.217372039724981,11859.03243341185
718,2023-12-20,6217.0,1413.0,7347.610000000001,0.5643,1.181857809232749,11017.189438242069
719,2023-12-21,6388.0,1407.0,6746.6900000000005,0.5932,1.0561505948653727,10768.71207012812
720,2023-12-22,5561.0,1176.0,5540.68,0.6313,0.9963459809386801,8808.807223190242
721,2023-12-23,3227.0,791.0,3271.08,0.7003,1.013659745894019,4608.025132086249
722,2023-12-24,2673.0,639.0,3121.41,0.7323000000000001,1.1677553310886644,3650.1433838590738
723,2023-12-25,2690.0,567.0,2817.6,0.6470999999999999,1.0474349442379183,4157.008190387885
724,2023-12-26,5074.0,998.0,3991.37,0.5845,0.7866318486401261,8680.923866552608
725,2023-12-27,7013.0,1538.0,9682.62,0.6643000000000001,1.3806673320975333,10556.977269306035
726,2023-12-28,7174.0,1656.0,10709.6,0.6418,1.4928352383607473,11177.937052041134
727,2023-12-29,6552.0,1467.0,9111.93,0.7023999999999999,1.390709706959707,9328.018223234625
728,2023-12-30,4262.0,981.0,6079.49,0.7737999999999999,1.426440638198029,5507.883173946757
729,2023-12-31,3790.0,863.0,7121.860000000001,0.823,1.879118733509235,4605.103280680438
730,2024-01-01,4386.0,1002.0,13342.82,0.8797,3.042138622891017,4985.790610435375
731,2024-01-02,7817.0,1532.0,20318.48,0.69,2.5992682614813867,11328.985507246378
732,2024-01-03,8721.0,1806.0,20270.35,0.7159,2.3243148721476894,12181.868976113983
733,2024-01-04,9249.0,1845.0,20190.45,0.7184,2.182987349983782,12874.443207126948
734,2024-01-05,8182.0,1689.0,19513.42,0.6969,2.384920557320948,11740.565360883915
735,2024-01-06,4576.0,1202.0,13813.2,0.8642,3.0186188811188814,5295.070585512613
736,2024-01-07,4868.0,1200.0,14678.7,0.8732,3.015345110928513,5574.896930829134
737,2024-01-08,9098.0,2121.0,19561.9,0.7015,2.1501318971202465,12969.351389878831
738,2024-01-09,8731.0,1947.0,19507.8,0.6548999999999999,2.234314511510709,13331.806382653842
739,2024-01-10,9554.0,2109.0,19386.559999999998,0.6757,2.0291563742934895,14139.410981204677
740,2024-01-11,9714.0,2261.0,19371.8,0.7232999999999999,1.9942145357216388,13430.1119867275
741,2024-01-12,8814.0,2363.0,18920.32,0.6846,2.1466212843203993,12874.67134092901
742,2024-01-13,5833.0,1621.0,12875.56,0.8565,2.207364992285273,6810.274372446001
743,2024-01-14,5767.0,1524.0,13701.55,0.8606,2.375853996878793,6701.138740413665
744,2024-01-15,7866.0,1850.0,18906.2,0.8133,2.403534197813374,9671.70785687938
745,2024-01-16,10114.0,2227.0,18849.57,0.7343999999999999,1.8637106980423175,13771.78649237473
746,2024-01-17,13119.0,2922.0,47128.24,0.6954,3.592365271743273,18865.401207937877
747,2024-01-18,14747.0,3136.0,52276.229999999996,0.9569,3.5448721773920115,15411.223743337861
748,2024-01-19,10530.0,2233.0,37151.84,0.9437000000000001,3.5281899335232665,11158.20705732754
749,2024-01-20,4422.0,1379.0,19866.690000000002,0.40490000000000004,4.492693351424696,10921.21511484317
750,2024-01-21,4494.0,1344.0,19025.64,0.3862,4.233564753004005,11636.457793889176
751,2024-01-22,8409.0,1700.0,31176.01,0.5802,3.707457486026876,14493.278179937952
752,2024-01-23,4903.0,1255.0,16856.75,0.1207,3.4380481337956352,40621.375310687654
753,2024-01-24,5531.0,1454.0,17234.27,0.1736,3.1159410594829144,31860.599078341013
754,2024-01-25,5429.0,1354.0,16114.87,0.1777,2.968294345183275,30551.491277433877
755,2024-01-26,5368.0,1274.0,15247.29,0.19760000000000003,2.8404042473919526,27165.991902834005
756,2024-01-27,3159.0,936.0,14529.380000000001,0.156,4.599360557138335,20250.0
757,2024-01-28,2921.0,860.0,14626.02,0.1789,5.007196165696679,16327.557294577977
758,2024-01-29,4996.0,1107.0,14783.23,0.1209,2.959013210568455,41323.40777502068
759,2024-01-30,4843.0,1102.0,13892.279999999999,0.1153,2.8685277720421225,42003.469210754556
760,2024-01-31,4589.0,992.0,12858.89,0.1383,2.8021115711483984,33181.489515545916
761,2024-02-01,9987.0,2296.0,33733.990000000005,0.2788,3.3777901271653152,35821.37733142037
762,2024-02-02,7021.0,1539.0,24826.41,0.4285,3.5360219341974077,16385.064177362896
763,2024-02-03,4237.0,1221.0,20483.16,0.3029,4.834354496105735,13988.114889402443
764,2024-02-04,4831.0,1413.0,22128.440000000002,0.3287,4.580509211343408,14697.292363857621
765,2024-02-05,8152.0,2056.0,28223.260000000002,0.2871,3.4621270853778214,28394.28770463253
766,2024-02-06,8523.0,2096.0,27814.22,0.2796,3.2634307168837267,30482.83261802575
767,2024-02-07,7264.0,1822.0,23401.59,0.28350000000000003,3.221584526431718,25622.574955908287
768,2024-02-08,7584.0,1877.0,22133.38,0.2901,2.918430907172996,26142.709410548086
769,2024-02-09,6914.0,1660.0,19301.62,0.3119,2.791671969916112,22167.36133376082
770,2024-02-10,4162.0,1176.0,15214.640000000001,0.3809,3.655607880826526,10926.752428458913
771,2024-02-11,3623.0,993.0,14579.51,0.3533,4.024154016008833,10254.741013303143
772,2024-02-12,6514.0,1618.0,20767.86,0.2718,3.188188517040221,23966.151582045622
773,2024-02-13,7021.0,1824.0,21284.5,0.26280000000000003,3.0315482125053412,26716.133942161337
774,2024-02-14,6705.0,1803.0,19602.72,0.29710000000000003,2.9235973154362416,22568.15886906765
775,2024-02-15,7274.0,2049.0,21035.5,0.2816,2.891875171844927,25830.965909090908
776,2024-02-16,7191.0,1848.0,18065.96,0.2804,2.512301487971075,25645.50641940086
777,2024-02-17,4614.0,1253.0,7583.74,0.7575,1.6436367576939748,6091.089108910892
778,2024-02-18,5388.0,1477.0,7872.219999999999,0.7633,1.4610653303637713,7058.823529411765
779,2024-02-19,7835.0,2127.0,12211.73,0.6618,1.5586126356094447,11838.924146267753
780,2024-02-20,8709.0,2294.0,12045.59,0.6339,1.3831197611666093,13738.760056791292
781,2024-02-21,8838.0,2149.0,11745.85,0.629,1.3290167458701063,14050.87440381558
782,2024-02-22,8442.0,2045.0,11548.9,0.6361,1.36802890310353,13271.49819210816
783,2024-02-23,8318.0,1945.0,10296.839999999998,0.6803,1.2378985333012742,12226.958694693518
784,2024-02-24,5123.0,1425.0,7752.139999999999,0.7591,1.513203201249268,6748.781451719141
785,2024-02-25,5102.0,1393.0,7581.91,0.7595000000000001,1.4860662485299883,6717.577353522053
786,2024-02-26,8250.0,2097.0,12007.86,0.6339,1.4554981818181818,13014.671083767154
787,2024-02-27,8429.0,2099.0,11524.4,0.6408,1.367232174635188,13153.870162297128
788,2024-02-28,10366.0,2605.0,20221.84,0.6496,1.9507852595022188,15957.512315270937
789,2024-02-29,10547.0,2678.0,23690.739999999998,0.8184,2.246206504219209,12887.341153470186
790,2024-03-01,6658.0,1377.0,16640.82,0.32909999999999995,2.499372183838991,20230.93284715892
791,2024-03-02,5358.0,1506.0,14868.210000000001,0.7929,2.7749552071668533,6757.472569050321
792,2024-03-03,5553.0,1529.0,15234.41,0.8426,2.743455789663245,6590.3156895324
793,2024-03-04,9182.0,2207.0,17923.3,0.7315999999999999,1.9520039207144413,12550.574084199017
794,2024-03-05,9680.0,2428.0,18875.18,0.7336,1.9499152892561984,13195.201744820064
795,2024-03-06,9067.0,2198.0,18425.15,0.7312000000000001,2.0321109518032427,12400.164113785557
796,2024-03-07,8998.0,2257.0,18415.14,0.6962999999999999,2.0465814625472327,12922.590837282782
797,2024-03-08,7983.0,2052.0,16921.48,0.7293999999999999,2.119689339847175,10944.612009871127
798,2024-03-09,5050.0,1295.0,11510.960000000001,0.809,2.2793980198019805,6242.274412855377
799,2024-03-10,4765.0,1197.0,11856.460000000001,0.8201999999999999,2.488239244491081,5809.558644233114
800,2024-03-11,7755.0,1701.0,20102.31,0.6183,2.592174081237911,12542.455118874333
801,2024-03-12,9267.0,2068.0,19084.24,0.7162999999999999,2.059376281428726,12937.316766717857
802,2024-03-13,9470.0,2391.0,18648.44,0.7081999999999999,1.9692122492080253,13371.928833662809
803,2024-03-14,10167.0,2495.0,18479.510000000002,0.7322,1.8175971279630179,13885.550396066648
804,2024-03-15,9348.0,2488.0,17583.95,0.7468,1.8810387248609328,12517.407605784681
805,2024-03-16,5096.0,1498.0,10192.699999999999,0.8212,2.0001373626373624,6205.552849488553
806,2024-03-17,5302.0,1505.0,11077.92,0.7994,2.089385137683893,6632.474355766825
807,2024-03-18,10243.0,2293.0,21855.34,0.7705,2.1336854437176607,13293.964957819599
808,2024-03-19,9914.0,2175.0,18941.52,0.7232999999999999,1.9105830139197095,13706.622424996545
809,2024-03-20,9644.0,2290.0,17653.13,0.7143999999999999,1.8304780174201578,13499.440089585667
810,2024-03-21,9915.0,2348.0,17538.17,0.74,1.7688522440746342,13398.648648648648
811,2024-03-22,8640.0,2050.0,15000.36,0.7605,1.7361527777777779,11360.94674556213
812,2024-03-23,4889.0,1325.0,10203.560000000001,0.8312,2.0870443853548784,5881.857555341674
813,2024-03-24,5655.0,1405.0,16117.76,0.8782,2.850178603006189,6439.307674789342
814,2024-03-25,8995.0,2183.0,17964.27,0.6574,1.9971395219566426,13682.689382415578
815,2024-03-26,9689.0,2289.0,18599.17,0.7003,1.9196170915471151,13835.49907182636
816,2024-03-27,10174.0,2389.0,17558.18,0.7073,1.7257892667584038,14384.278241198925
817,2024-03-28,10561.0,2616.0,17442.21,0.7265,1.651568033330177,14536.820371644872
818,2024-03-29,7768.0,1927.0,12403.64,0.7548999999999999,1.596761071060762,10290.104649622468
819,2024-03-30,5042.0,1379.0,10058.76,0.8184999999999999,1.9949940499801666,6160.0488698839345
820,2024-03-31,4856.0,1174.0,10192.87,0.8347,2.0990259472817137,5817.659039175752
821,2024-04-01,7923.0,1678.0,14206.5,0.4511,1.7930708065126846,17563.733096874308
822,2024-04-02,9080.0,2107.0,15112.8,0.6628000000000001,1.6644052863436123,13699.456849728424
823,2024-04-03,9409.0,2242.0,16132.9,0.7009000000000001,1.7146242958869167,13424.168925666998
824,2024-04-04,9353.0,2241.0,15454.0,0.6747,1.6523040735592858,13862.45738846895
825,2024-04-05,8022.0,1880.0,12457.26,0.7018000000000001,1.5528870605833958,11430.607010544312
826,2024-04-06,4989.0,1196.0,8090.36,0.7996,1.6216396071356984,6239.3696848424215
827,2024-04-07,4926.0,1197.0,9409.619999999999,0.7925,1.910194884287454,6215.77287066246
828,2024-04-08,8494.0,1974.0,16686.64,0.6591,1.9645208382387567,12887.270520406615
829,2024-04-09,9545.0,2377.0,18581.95,0.6576000000000001,1.9467731796752228,14514.902676399026
830,2024-04-10,9407.0,2332.0,17163.15,0.6598,1.8245083448495802,14257.350712337071
831,2024-04-11,8841.0,2185.0,16992.02,0.6103999999999999,1.921956792218075,14483.944954128441
832,2024-04-12,8555.0,2259.0,15332.810000000001,0.7023,1.792263004091175,12181.403958422326
833,2024-04-13,5857.0,1581.0,10266.14,0.8067,1.7527983609356326,7260.443783314739
834,2024-04-14,5779.0,1624.0,11962.900000000001,0.8059000000000001,2.070064024917806,7170.864871572155
835,2024-04-15,8965.0,2025.0,16228.87,0.695,1.8102476296709427,12899.28057553957
836,2024-04-16,9408.0,2140.0,17141.86,0.6947,1.8220514455782313,13542.536346624442
837,2024-04-17,9994.0,2294.0,16410.0,0.6972,1.6419851911146688,14334.480780263912
838,2024-04-18,9764.0,2288.0,16410.329999999998,0.7018000000000001,1.6806974600573534,13912.79566828156
839,2024-04-19,8426.0,2091.0,14175.34,0.7137,1.6823332542131497,11806.080986408855
840,2024-04-20,4629.0,1243.0,8583.75,0.7927,1.8543421905379132,5839.535763845087
841,2024-04-21,4324.0,1137.0,8747.04,0.78,2.022904717853839,5543.589743589743
842,2024-04-22,9257.0,2233.0,17720.0,0.6174000000000001,1.914227071405423,14993.521218011012
843,2024-04-23,10743.0,2567.0,17082.48,0.6878,1.5901033230941077,15619.366094795
844,2024-04-24,11151.0,2674.0,16514.039999999997,0.7132,1.480947000269034,15635.16545148626
845,2024-04-25,11098.0,2703.0,15994.67,0.68,1.4412209407100378,16320.588235294117
846,2024-04-26,9863.0,2344.0,12881.130000000001,0.7175,1.3060052722295448,13746.341463414634
847,2024-04-27,6319.0,1929.0,11607.949999999999,0.7848999999999999,1.8369916125969297,8050.707096445408
848,2024-04-28,5740.0,1748.0,11235.73,0.7844,1.95744425087108,7317.69505354411
849,2024-04-29,9682.0,2285.0,15463.99,0.7093,1.5971896302416855,13650.077541237839
850,2024-04-30,10052.0,2425.0,19371.72,0.7284999999999999,1.9271508157580581,13798.21551132464
851,2024-05-01,9268.0,2285.0,17706.7,0.7199,1.9105200690548123,12874.010279205446
852,2024-05-02,9080.0,2199.0,16447.85,0.6794,1.8114372246696033,13364.733588460405
853,2024-05-03,7749.0,1980.0,13821.26,0.7071,1.7836185314234094,10958.845990666101
854,2024-05-04,4078.0,1099.0,8420.38,0.7797,2.064830799411476,5230.216750032064
855,2024-05-05,4725.0,1325.0,12379.91,0.7842,2.6200867724867725,6025.248661055853
856,2024-05-06,8686.0,2105.0,16866.87,0.6352,1.9418454985033387,13674.433249370277
857,2024-05-07,8640.0,2084.0,17061.45,0.6459999999999999,1.974704861111111,13374.613003095978
858,2024-05-08,8962.0,2455.0,17143.3,0.6288,1.9128877482704754,14252.544529262086
859,2024-05-09,8793.0,2332.0,16860.47,0.6585,1.917487774365973,13353.075170842825
860,2024-05-10,8625.0,2209.0,15388.66,0.6979000000000001,1.784192463768116,12358.504083679609
861,2024-05-11,5175.0,1629.0,11657.13,0.7870999999999999,2.2525855072463767,6574.768136196164
862,2024-05-12,5437.0,1594.0,10920.8,0.8009000000000001,2.00860768806327,6788.612810588088
863,2024-05-13,8610.0,2064.0,15740.61,0.6826000000000001,1.828177700348432,12613.536478171694
864,2024-05-14,9035.0,2145.0,16271.59,0.6711,1.800950747094632,13462.971241245716
865,2024-05-15,9621.0,2333.0,15777.52,0.6890999999999999,1.6399043758445069,13961.68915977362
866,2024-05-16,8992.0,2284.0,16968.56,0.6975,1.8870729537366548,12891.756272401433
867,2024-05-17,7424.0,1859.0,12736.230000000001,0.7068000000000001,1.715548221982759,10503.67855121675
868,2024-05-18,4145.0,1177.0,8451.99,0.7759999999999999,2.03908082026538,5341.494845360825
869,2024-05-19,4604.0,1196.0,10947.22,0.7904000000000001,2.377762814943527,5824.898785425101
870,2024-05-20,8498.0,1983.0,17740.260000000002,0.664,2.0875806072016947,12798.192771084337
871,2024-05-21,9343.0,2320.0,17294.03,0.6578,1.8510146633843518,14203.40529036181
872,2024-05-22,9570.0,2402.0,17566.75,0.6623,1.8356060606060607,14449.645175902158
873,2024-05-23,9038.0,2319.0,17222.23,0.6397999999999999,1.905535516707236,14126.289465457958
874,2024-05-24,7856.0,2117.0,14385.25,0.6695,1.8311163441955194,11734.129947722182
875,2024-05-25,4700.0,1371.0,9466.89,0.7659999999999999,2.014231914893617,6135.770234986946
876,2024-05-26,4836.0,1369.0,9773.56,0.7689,2.021000827129859,6289.50448692938
877,2024-05-27,4452.0,1178.0,9735.86,0.7495,2.186850853548967,5939.959973315543
878,2024-05-28,8307.0,1833.0,17982.47,0.6501,2.164736968821476,12778.034148592524
879,2024-05-29,9459.0,2123.0,18831.079999999998,0.7106,1.9908108679564434,13311.28623698283
880,2024-05-30,9510.0,2134.0,17773.78,0.6942,1.8689568874868558,13699.222126188417
881,2024-05-31,8156.0,1747.0,12808.81,0.6936,1.5704769494850417,11758.938869665513
882,2024-06-01,4028.0,988.0,8241.04,0.7340000000000001,2.0459384309831186,5487.738419618528
